ensembl_transcript_id,sym,ensembl_peptide_id,Gene,Importance
ENSCGRT00001014973,Mfsd2a,ENSCGRP00001010748,9868,3.8999626459841594e-07
ENSCGRT00001004144,Cmtm5,ENSCGRP00001002968,2777,3.892951908343815e-07
ENSCGRT00001030104,Mamdc2,ENSCGRP00001025858,23359,3.890192418459734e-07
ENSCGRT00001008001,Troap,ENSCGRP00001005230,4971,3.8776201282947546e-07
ENSCGRT00001026226,Pigq,ENSCGRP00001021982,19865,3.8732596363114795e-07
ENSCGRT00001018650,Tppp2,ENSCGRP00001014413,13089,3.863554899748536e-07
ENSCGRT00001014436,Gm6377,ENSCGRP00001010215,9419,3.8467015365048736e-07
ENSCGRT00001031852,Soat1,ENSCGRP00001027604,24941,3.8460507541497174e-07
ENSCGRT00001011112,Stk35,ENSCGRP00001007102,6803,3.8231920099021223e-07
ENSCGRT00001029086,Cltb,ENSCGRP00001024840,22457,3.811663013239545e-07
ENSCGRT00001013178,Cnot7,ENSCGRP00001009011,8400,3.789850763401381e-07
ENSCGRT00001022957,Pspc1,ENSCGRP00001018713,16955,3.789064269353742e-07
ENSCGRT00001020617,Wdr59,ENSCGRP00001016373,14844,3.775916793357776e-07
ENSCGRT00001029886,AU022252,ENSCGRP00001025640,23159,3.7689750951716106e-07
ENSCGRT00001003193,Fgb,ENSCGRP00001002426,2240,3.7682600982892227e-07
ENSCGRT00001013100,Tiparp,ENSCGRP00001008940,8345,3.768027310069155e-07
ENSCGRT00001026878,Cldn18,ENSCGRP00001022633,20451,3.760448266180511e-07
ENSCGRT00001028627,Nrdc,ENSCGRP00001024381,22043,3.75868735465468e-07
ENSCGRT00001013489,St3gal1,ENSCGRP00001009292,8638,3.755432298623036e-07
ENSCGRT00001022530,ENSCGRG00001018092,ENSCGRP00001018286,16562,3.749575704168532e-07
ENSCGRT00001022490,Cep95,ENSCGRP00001018246,16525,3.729075114401588e-07
ENSCGRT00001020612,Syne2,ENSCGRP00001016368,14840,3.7225426576338635e-07
ENSCGRT00001025421,Atg16l2,ENSCGRP00001021177,19164,3.7151225183247053e-07
ENSCGRT00001029962,Vamp3,ENSCGRP00001025716,23228,3.707921313066681e-07
ENSCGRT00001001874,Metazoa_SRP-ENSCGRG00001001476,non-coding,1475,3.699644846935857e-07
ENSCGRT00001013031,ENSCGRG00001011065,ENSCGRP00001008877,8293,3.6920431560381647e-07
ENSCGRT00001020620,ENSCGRG00001016724,ENSCGRP00001016376,14846,3.671118858241892e-07
ENSCGRT00001001858,ENSCGRG00001001417,ENSCGRP00001001634,1465,3.665899438027978e-07
ENSCGRT00001013035,Sprr1b,ENSCGRP00001008881,8297,3.653843058056993e-07
ENSCGRT00001000365,Hpn,ENSCGRP00001000341,315,3.649966812769484e-07
ENSCGRT00001000067,ENSCGRG00001000056,ENSCGRP00001000043,53,3.6491554539109544e-07
ENSCGRT00001015480,Ptpre,ENSCGRP00001011251,10305,3.6433439322684917e-07
ENSCGRT00001032360,ENSCGRG00001024926,ENSCGRP00001028112,25395,3.6411338288237845e-07
ENSCGRT00001013568,Foxc2,ENSCGRP00001009363,8699,3.6334195994456486e-07
ENSCGRT00001017077,Mier2,ENSCGRP00001012842,11719,3.632313216144253e-07
ENSCGRT00001019928,Slx9,ENSCGRP00001015685,14240,3.629821608527503e-07
ENSCGRT00001019931,Son,ENSCGRP00001015688,14243,3.617836916584578e-07
ENSCGRT00001001648,Large2,ENSCGRP00001001510,1346,3.6088200173213165e-07
ENSCGRT00001010909,Ap3b1,ENSCGRP00001006922,6635,3.6054047901123157e-07
ENSCGRT00001030592,Lman2l,ENSCGRP00001026346,23799,3.605291109293998e-07
ENSCGRT00001018691,Ddx19b,ENSCGRP00001014454,13127,3.5894546728290984e-07
ENSCGRT00001029440,Aurkc,ENSCGRP00001025194,22765,3.5842729926224374e-07
ENSCGRT00001029215,ENSCGRG00001022693,ENSCGRP00001024969,22571,3.584104091818855e-07
ENSCGRT00001018435,ENSCGRG00001015146,ENSCGRP00001014198,12905,3.576479143954345e-07
ENSCGRT00001031907,Atg16l1,ENSCGRP00001027659,24990,3.565052030850493e-07
ENSCGRT00001031153,Cpt2,ENSCGRP00001026907,24309,3.554520174600925e-07
ENSCGRT00001020964,Hnrnpk,ENSCGRP00001016720,15158,3.5540280296691656e-07
ENSCGRT00001028297,Dbn1,ENSCGRP00001024051,21737,3.552290649912501e-07
ENSCGRT00001001925,Nudt15,ENSCGRP00001001675,1504,3.543679494528071e-07
ENSCGRT00001006396,Adam3,ENSCGRP00001004288,4059,3.538718868366964e-07
ENSCGRT00001004732,Rcn3,ENSCGRP00001003304,3118,3.5303731318661384e-07
ENSCGRT00001011471,Pfpl,ENSCGRP00001007436,7085,3.5178181890514636e-07
ENSCGRT00001012813,Ace,ENSCGRP00001008679,8124,3.511539215220788e-07
ENSCGRT00001018683,Max,ENSCGRP00001014446,13119,3.503457256554748e-07
ENSCGRT00001006264,7SK-ENSCGRG00001005297,non-coding,3987,3.4900303259802834e-07
ENSCGRT00001031616,Hjurp,ENSCGRP00001027369,24727,3.4843357266555904e-07
ENSCGRT00001011146,Zfp623,ENSCGRP00001007134,6828,3.479052917611184e-07
ENSCGRT00001007810,Kmt5c,ENSCGRP00001005115,4870,3.4652758488348754e-07
ENSCGRT00001031211,Adipor1,ENSCGRP00001026964,24355,3.4401235916441106e-07
ENSCGRT00001022217,Cltc,ENSCGRP00001017973,16282,3.4360331085930335e-07
ENSCGRT00001028524,ENSCGRG00001022251,ENSCGRP00001024278,21947,3.43583627651496e-07
ENSCGRT00001028288,Shisa2,ENSCGRP00001024042,21730,3.430742522531334e-07
ENSCGRT00001021335,Fap,ENSCGRP00001017091,15494,3.428633563135301e-07
ENSCGRT00001018944,Casp8ap2,ENSCGRP00001014706,13357,3.401240209899511e-07
ENSCGRT00001019333,Ncbp1,ENSCGRP00001015094,13709,3.3966850724125447e-07
ENSCGRT00001030372,Nmur1,ENSCGRP00001026126,23598,3.388328141078202e-07
ENSCGRT00001029047,ENSCGRG00001022607,ENSCGRP00001024801,22420,3.372403109215957e-07
ENSCGRT00001006169,Ift43,ENSCGRP00001004154,3931,3.371432929032727e-07
ENSCGRT00001003467,Calu,ENSCGRP00001002572,2383,3.3632228005848746e-07
ENSCGRT00001019774,Nfat5,ENSCGRP00001015531,14103,3.3612213557867754e-07
ENSCGRT00001015110,ENSCGRG00001012665,ENSCGRP00001010882,9991,3.355784899747843e-07
ENSCGRT00001030426,Ephb1,ENSCGRP00001026180,23645,3.3542918889306167e-07
ENSCGRT00001027604,Srr,ENSCGRP00001023358,21115,3.34841307126927e-07
ENSCGRT00001007898,Phldb2,ENSCGRP00001005169,4920,3.3292667713360644e-07
ENSCGRT00001010116,Gm24616,non-coding,6147,3.283009350088931e-07
ENSCGRT00001023112,Gpm6b,ENSCGRP00001018868,17095,3.280659688148599e-07
ENSCGRT00001026374,ENSCGRG00001020757,ENSCGRP00001022129,19992,3.280482700339147e-07
ENSCGRT00001013435,ENSCGRG00001011382,ENSCGRP00001009244,8599,3.270688378832671e-07
ENSCGRT00001030624,Acvr1c,ENSCGRP00001026378,23829,3.267312258059874e-07
ENSCGRT00001030259,C1qtnf2,ENSCGRP00001026013,23497,3.245470455937569e-07
ENSCGRT00001022281,Ggt5,ENSCGRP00001018037,16341,3.196477883514758e-07
ENSCGRT00001008531,Hoxa9,ENSCGRP00001005534,5273,3.1626012921061463e-07
ENSCGRT00001030896,Dcaf15,ENSCGRP00001026650,24073,3.154246425476314e-07
ENSCGRT00001027386,Aifm3,ENSCGRP00001023141,20912,3.1516442795647245e-07
ENSCGRT00001000427,Exosc1,ENSCGRP00001000403,370,3.151537179030857e-07
ENSCGRT00001028883,Ccne2,ENSCGRP00001024637,22274,3.150207555249801e-07
ENSCGRT00001013541,Ncor1,ENSCGRP00001009339,8679,3.146820989238038e-07
ENSCGRT00001026348,Pogz,ENSCGRP00001022103,19973,3.14673596283457e-07
ENSCGRT00001022961,Wdr26,ENSCGRP00001018717,16959,3.1446242007364884e-07
ENSCGRT00001030906,Tecta,ENSCGRP00001026660,24083,3.136987077706424e-07
ENSCGRT00001032375,Evi5l,ENSCGRP00001028127,25409,3.1347418793277477e-07
ENSCGRT00001014597,Zfp800,ENSCGRP00001010376,9553,3.123099985102466e-07
ENSCGRT00001003019,Zbtb48,ENSCGRP00001002323,2140,3.122512072548765e-07
ENSCGRT00001020618,Ythdf2,ENSCGRP00001016374,14845,3.1181805107689494e-07
ENSCGRT00001003236,Spag5,ENSCGRP00001002451,2262,3.111419499186993e-07
ENSCGRT00001029401,Kpna1,ENSCGRP00001025155,22731,3.1094740185616265e-07
ENSCGRT00001001947,Zbbx,ENSCGRP00001001688,1519,3.088243317317074e-07
ENSCGRT00001009693,Snora5c,non-coding,5895,3.0882164596437107e-07
ENSCGRT00001012552,Mef2a,ENSCGRP00001008423,7906,3.084295801894122e-07
ENSCGRT00001007027,Tal2,ENSCGRP00001004661,4435,3.079783476886613e-07
ENSCGRT00001028269,Tubgcp6,ENSCGRP00001024023,21713,3.06858623524918e-07
ENSCGRT00001012811,Pmf1,ENSCGRP00001008677,8122,3.063280632245255e-07
ENSCGRT00001004781,Sema6c,ENSCGRP00001003334,3147,3.041609998878458e-07
ENSCGRT00001002841,Or7r1,ENSCGRP00001002213,2037,3.038092316033791e-07
ENSCGRT00001020957,Hnrnpk,ENSCGRP00001016713,15152,3.0157822782629203e-07
ENSCGRT00001008753,ENSCGRG00001007481,ENSCGRP00001005665,5390,3.015216823651843e-07
ENSCGRT00001000535,ENSCGRG00001000411,ENSCGRP00001000511,471,3.0127501523718424e-07
ENSCGRT00001002694,Apeh,ENSCGRP00001002126,1955,3.012041682805037e-07
ENSCGRT00001003394,Rbpms,ENSCGRP00001002533,2342,3.0116760982269086e-07
ENSCGRT00001032517,Anks4b,ENSCGRP00001028269,25539,2.983869763011254e-07
ENSCGRT00001015601,Nupr1l,ENSCGRP00001011369,10414,2.972793762171383e-07
ENSCGRT00001016621,Slc8b1,ENSCGRP00001012388,11321,2.9704311204840595e-07
ENSCGRT00001030410,Lmbrd1,ENSCGRP00001026164,23632,2.964615848614385e-07
ENSCGRT00001027152,Clcc1,ENSCGRP00001022907,20695,2.959156066889574e-07
ENSCGRT00001012609,2610008E11Rik,ENSCGRP00001008480,7955,2.954751841257601e-07
ENSCGRT00001014541,Myom1,ENSCGRP00001010320,9506,2.9449867276622605e-07
ENSCGRT00001028577,Arhgef10l,ENSCGRP00001024331,21997,2.943058954173944e-07
ENSCGRT00001024558,Cyp2c70,ENSCGRP00001020314,18409,2.93970464194529e-07
ENSCGRT00001001164,Scaf11,ENSCGRP00001001140,1028,2.938059026377458e-07
ENSCGRT00001011625,S100z,ENSCGRP00001007574,7194,2.9259816830216655e-07
ENSCGRT00001013323,Dpp4,ENSCGRP00001009143,8513,2.9229516903995443e-07
ENSCGRT00001029908,Stx3,ENSCGRP00001025662,23180,2.9220151316058227e-07
ENSCGRT00001032235,Tmem242,ENSCGRP00001027987,25288,2.9213870304173916e-07
ENSCGRT00001022493,ENSCGRG00001018057,ENSCGRP00001018249,16528,2.9192340148941663e-07
ENSCGRT00001017307,Gpc6,ENSCGRP00001013070,11920,2.9020529877163017e-07
ENSCGRT00001009823,ENSCGRG00001008442,ENSCGRP00001006270,5970,2.894612347891151e-07
ENSCGRT00001016816,E2f6,ENSCGRP00001012582,11492,2.893938876856543e-07
ENSCGRT00001000749,Impdh1,ENSCGRP00001000725,670,2.892608461981983e-07
ENSCGRT00001022125,Ssh2,ENSCGRP00001017881,16206,2.891143565230811e-07
ENSCGRT00001012270,Oaz2,ENSCGRP00001008160,7687,2.8869823629014414e-07
ENSCGRT00001019230,Snx6,ENSCGRP00001014991,13617,2.874092984532963e-07
ENSCGRT00001020446,Ric8b,ENSCGRP00001016202,14694,2.8736798454849804e-07
ENSCGRT00001013054,Gpr137c,ENSCGRP00001008897,8312,2.854901043454857e-07
ENSCGRT00001002204,ENSCGRG00001001766,non-coding,1672,2.849070952701555e-07
ENSCGRT00001019573,Itpka,ENSCGRP00001015332,13926,2.848516127149901e-07
ENSCGRT00001013303,ENSCGRG00001011280,ENSCGRP00001009124,8499,2.847213618025335e-07
ENSCGRT00001011054,Mapkap1,ENSCGRP00001007052,6754,2.836630891576921e-07
ENSCGRT00001031296,Slc35c2,ENSCGRP00001027049,24434,2.833632214234065e-07
ENSCGRT00001021729,Dnajc5b,ENSCGRP00001017485,15851,2.8307908661818903e-07
ENSCGRT00001024304,Aadacl2,ENSCGRP00001020060,18173,2.830559809906807e-07
ENSCGRT00001015185,Lix1l,ENSCGRP00001010956,10049,2.8198002139357593e-07
ENSCGRT00001029005,Slc9a3,ENSCGRP00001024759,22385,2.8170935605871785e-07
ENSCGRT00001003922,Miox,ENSCGRP00001002840,2646,2.8100231376326003e-07
ENSCGRT00001011102,Upp1,ENSCGRP00001007093,6795,2.77738993516571e-07
ENSCGRT00001004569,Zeb2,ENSCGRP00001003210,3024,2.764844043553787e-07
ENSCGRT00001008207,Tgif1,ENSCGRP00001005340,5082,2.762536599400857e-07
ENSCGRT00001012886,Srgap3,ENSCGRP00001008744,8177,2.761980762064951e-07
ENSCGRT00001022708,Pabpc4,ENSCGRP00001018464,16729,2.7535890609017285e-07
ENSCGRT00001030099,Impa1,ENSCGRP00001025853,23354,2.7366925960446087e-07
ENSCGRT00001002851,Lrrc51,ENSCGRP00001002219,2041,2.728406557348748e-07
ENSCGRT00001032019,Tom1l2,ENSCGRP00001027771,25095,2.725962307290979e-07
ENSCGRT00001016904,Ercc2,ENSCGRP00001012669,11566,2.7222802255812596e-07
ENSCGRT00001020917,Folr1,ENSCGRP00001016673,15119,2.7202259551671817e-07
ENSCGRT00001026477,Sh3tc2,ENSCGRP00001022232,20083,2.7200009939437726e-07
ENSCGRT00001011154,Or6c219,ENSCGRP00001007142,6836,2.715857808690362e-07
ENSCGRT00001015723,Scamp5,ENSCGRP00001011491,10525,2.712470281617326e-07
ENSCGRT00001030147,Usp28,ENSCGRP00001025901,23396,2.706916570569703e-07
ENSCGRT00001022235,Rapgef6,ENSCGRP00001017991,16300,2.6928950955191636e-07
ENSCGRT00001012560,Dvl1,ENSCGRP00001008431,7912,2.689056844311209e-07
ENSCGRT00001014458,ENSCGRG00001012172,ENSCGRP00001010237,9437,2.688436489835161e-07
ENSCGRT00001021232,Atxn2l,ENSCGRP00001016988,15405,2.6732434351263574e-07
ENSCGRT00001023956,Abcc8,ENSCGRP00001019712,17864,2.666817622344604e-07
ENSCGRT00001025145,Vopp1,ENSCGRP00001020901,18925,2.6583757877256685e-07
ENSCGRT00001022321,Abcb5,ENSCGRP00001018077,16374,2.655589169462385e-07
ENSCGRT00001002080,U1-ENSCGRG00001001660,non-coding,1595,2.6492226036205593e-07
ENSCGRT00001029746,Manba,ENSCGRP00001025500,23033,2.641500321465136e-07
ENSCGRT00001012571,Srcap,ENSCGRP00001008442,7921,2.6382244909910765e-07
ENSCGRT00001000189,Rorc,ENSCGRP00001000165,159,2.6380808837939953e-07
ENSCGRT00001000421,Rbm19,ENSCGRP00001000397,364,2.635699941462488e-07
ENSCGRT00001031424,Bdp1,ENSCGRP00001027177,24549,2.630602275386112e-07
ENSCGRT00001032452,ENSCGRG00001024991,ENSCGRP00001028204,25479,2.6290211955329893e-07
ENSCGRT00001003408,ENSCGRG00001002838,ENSCGRP00001002539,2351,2.621540169573946e-07
ENSCGRT00001016084,Zfp428,ENSCGRP00001011851,10846,2.609168558003664e-07
ENSCGRT00001026675,Col4a2,ENSCGRP00001022430,20265,2.6075583761868456e-07
ENSCGRT00001025794,Ttll4,ENSCGRP00001021550,19491,2.6022599356610136e-07
ENSCGRT00001009942,ENSCGRG00001008560,non-coding,6041,2.600267305681863e-07
ENSCGRT00001026362,Ptchd3,ENSCGRP00001022117,19983,2.598525492538428e-07
ENSCGRT00001017783,Raly,ENSCGRP00001013546,12337,2.595685451214577e-07
ENSCGRT00001019173,Ror1,ENSCGRP00001014935,13564,2.593143928895864e-07
ENSCGRT00001019233,Mboat4,ENSCGRP00001014994,13620,2.5855279724821997e-07
ENSCGRT00001010496,ENSCGRG00001009035,ENSCGRP00001006658,6368,2.58367700055518e-07
ENSCGRT00001020429,Trmt2a,ENSCGRP00001016185,14680,2.583216066978267e-07
ENSCGRT00001026839,Scd1,ENSCGRP00001022594,20415,2.5773109036989437e-07
ENSCGRT00001028174,ENSCGRG00001022003,ENSCGRP00001023928,21625,2.562849800354624e-07
ENSCGRT00001022114,Tbc1d14,ENSCGRP00001017870,16195,2.5625565993826477e-07
ENSCGRT00001018302,Rnase1,ENSCGRP00001014065,12794,2.554546472708489e-07
ENSCGRT00001026611,Dpysl5,ENSCGRP00001022366,20205,2.55377587855749e-07
ENSCGRT00001008951,ENSCGRG00001007648,ENSCGRP00001005782,5501,2.547085335542642e-07
ENSCGRT00001032327,Ufc1,ENSCGRP00001028079,25369,2.5437435550879923e-07
ENSCGRT00001030046,Nisch,ENSCGRP00001025800,23306,2.537166805086831e-07
ENSCGRT00001029369,Cbfb,ENSCGRP00001025123,22701,2.5348642286277984e-07
ENSCGRT00001009287,Rpgrip1,ENSCGRP00001005975,5679,2.5205235679264253e-07
ENSCGRT00001020477,CIAO1,ENSCGRP00001016233,14724,2.51963834107871e-07
ENSCGRT00001024672,Cacna1h,ENSCGRP00001020428,18504,2.509761040073401e-07
ENSCGRT00001023285,Psma1,ENSCGRP00001019041,17251,2.505967967204638e-07
ENSCGRT00001029095,Ahcyl2,ENSCGRP00001024849,22465,2.499982967541699e-07
ENSCGRT00001032220,Dgkq,ENSCGRP00001027972,25275,2.485711730187752e-07
ENSCGRT00001000052,Emilin3,ENSCGRP00001000028,39,2.485621068712668e-07
ENSCGRT00001010694,RAD51C,ENSCGRP00001006776,6488,2.4805268217520923e-07
ENSCGRT00001000085,Me3,ENSCGRP00001000061,70,2.47866724577253e-07
ENSCGRT00001017749,Rbpms2,ENSCGRP00001013512,12307,2.4677147636985163e-07
ENSCGRT00001012089,Spice1,ENSCGRP00001007995,7549,2.45987820364958e-07
ENSCGRT00001013560,Dnase2a,ENSCGRP00001009355,8692,2.447106926694244e-07
ENSCGRT00001031721,Hsd11b1,ENSCGRP00001027474,24822,2.443468469658506e-07
ENSCGRT00001015170,Mtfp1,ENSCGRP00001010942,10036,2.439943714506582e-07
ENSCGRT00001020857,Atp9b,ENSCGRP00001016613,15069,2.4182826490223265e-07
ENSCGRT00001027018,Trp53inp1,ENSCGRP00001022773,20582,2.417331748468852e-07
ENSCGRT00001030031,Tmem214,ENSCGRP00001025785,23293,2.411387896334845e-07
ENSCGRT00001025228,Plcg2,ENSCGRP00001020984,18990,2.4018844282334175e-07
ENSCGRT00001015977,Map2k2,ENSCGRP00001011744,10751,2.3895666054155266e-07
ENSCGRT00001005078,Tbc1d4,ENSCGRP00001003510,3318,2.388746629218958e-07
ENSCGRT00001003061,Fastk,ENSCGRP00001002350,2163,2.3623784756207243e-07
ENSCGRT00001030593,Mccc2,ENSCGRP00001026347,23800,2.3617719122146154e-07
ENSCGRT00001029300,ENSCGRG00001022768,ENSCGRP00001025054,22640,2.35764522689005e-07
ENSCGRT00001020204,Nav2,ENSCGRP00001015960,14478,2.3513083271570307e-07
ENSCGRT00001015837,Prokr1,ENSCGRP00001011605,10624,2.3501799122141977e-07
ENSCGRT00001023632,Creb1,ENSCGRP00001019388,17573,2.3410684762934119e-07
ENSCGRT00001009203,Slc35f2,ENSCGRP00001005932,5640,2.3383233104455879e-07
ENSCGRT00001019807,Smug1,ENSCGRP00001015564,14132,2.3337287551802661e-07
ENSCGRT00001024458,Rab44,ENSCGRP00001020214,18319,2.3316042793143038e-07
ENSCGRT00001029761,Elac2,ENSCGRP00001025515,23046,2.3226119850412288e-07
ENSCGRT00001016748,Gprc5a,ENSCGRP00001012514,11435,2.312965885703025e-07
ENSCGRT00001030577,Hipk2,ENSCGRP00001026331,23784,2.3066339830962632e-07
ENSCGRT00001013522,Hspa2,ENSCGRP00001009322,8663,2.3042510976123592e-07
ENSCGRT00001001763,Orc4,ENSCGRP00001001582,1413,2.2972158366302178e-07
ENSCGRT00001006152,Ptgds,ENSCGRP00001004145,3922,2.2970088493962257e-07
ENSCGRT00001015235,Trappc5,ENSCGRP00001011006,10092,2.2962314759956324e-07
ENSCGRT00001022391,Acrbp,ENSCGRP00001018147,16439,2.2862181740998856e-07
ENSCGRT00001001944,Pou4f2,ENSCGRP00001001685,1516,2.2796648759399584e-07
ENSCGRT00001030815,Smtn,ENSCGRP00001026569,23997,2.2690401994487022e-07
ENSCGRT00001022220,Brca2,ENSCGRP00001017976,16285,2.246498226124318e-07
ENSCGRT00001007425,Scnm1,ENSCGRP00001004889,4651,2.243909406522506e-07
ENSCGRT00001010406,Bhlhe22,ENSCGRP00001006608,6321,2.241790114340879e-07
ENSCGRT00001030125,ENSCGRG00001023349,ENSCGRP00001025879,23378,2.2260940614249894e-07
ENSCGRT00001021389,ENSCGRG00001017251,ENSCGRP00001017145,15545,2.2200691521767727e-07
ENSCGRT00001017206,Glis3,ENSCGRP00001012970,11827,2.2199155953429804e-07
ENSCGRT00001009669,Rsf1,ENSCGRP00001006180,5882,2.208108347058557e-07
ENSCGRT00001030582,Chtf18,ENSCGRP00001026336,23789,2.2060795642845156e-07
ENSCGRT00001016648,Tex30,ENSCGRP00001012414,11345,2.1992046680045428e-07
ENSCGRT00001016649,Bst2,ENSCGRP00001012415,11346,2.1932787223123698e-07
ENSCGRT00001032418,Spata31,ENSCGRP00001028170,25449,2.187309172685271e-07
ENSCGRT00001009421,ENSCGRG00001008082,ENSCGRP00001006049,5750,2.1815113574558706e-07
ENSCGRT00001000472,Vwf,ENSCGRP00001000448,411,2.168356840990618e-07
ENSCGRT00001016088,S100pbp,ENSCGRP00001011855,10850,2.1679828257580159e-07
ENSCGRT00001009202,ENSCGRG00001007863,ENSCGRP00001005931,5639,2.163191968544194e-07
ENSCGRT00001012802,Gpx5,ENSCGRP00001008669,8117,2.1619789408684065e-07
ENSCGRT00001025544,Scaf8,ENSCGRP00001021300,19277,2.161306644255698e-07
ENSCGRT00001005800,Polr2h,ENSCGRP00001003931,3723,2.160353653814742e-07
ENSCGRT00001023932,Nt5dc1,ENSCGRP00001019688,17843,2.1540873593556926e-07
ENSCGRT00001005527,ENSCGRG00001004664,ENSCGRP00001003770,3588,2.1490396630133627e-07
ENSCGRT00001019135,ENSCGRG00001015648,ENSCGRP00001014897,13529,2.1423209356151675e-07
ENSCGRT00001016769,Map3k20,ENSCGRP00001012535,11451,2.1421835852517075e-07
ENSCGRT00001024516,Tgs1,ENSCGRP00001020272,18371,2.1406627263481815e-07
ENSCGRT00001003753,Thrap3,ENSCGRP00001002741,2553,2.138226126197328e-07
ENSCGRT00001029175,Ube2q1,ENSCGRP00001024929,22536,2.1269435652414532e-07
ENSCGRT00001003060,Gcm2,ENSCGRP00001002349,2162,2.1258098295866641e-07
ENSCGRT00001028886,Tnf,ENSCGRP00001024640,22276,2.1220210444584041e-07
ENSCGRT00001021194,Ly6d,ENSCGRP00001016950,15367,2.1218333646221922e-07
ENSCGRT00001002242,Dusp28,ENSCGRP00001001859,1697,2.1213291629633363e-07
ENSCGRT00001018716,Colq,ENSCGRP00001014479,13151,2.120303382907303e-07
ENSCGRT00001029669,Lysmd4,ENSCGRP00001025423,22963,2.1192747117184914e-07
ENSCGRT00001029888,Cntrob,ENSCGRP00001025642,23161,2.1189862778176372e-07
ENSCGRT00001014664,SARS,ENSCGRP00001010443,9611,2.1122892448340145e-07
ENSCGRT00001007855,U1-ENSCGRG00001006705,non-coding,4898,2.0992435310736622e-07
ENSCGRT00001005164,Ptar1,ENSCGRP00001003561,3369,2.0951551750065643e-07
ENSCGRT00001023840,Trim55,ENSCGRP00001019596,17759,2.0837695243170154e-07
ENSCGRT00001016133,ENSCGRG00001013440,ENSCGRP00001011900,10890,2.0729312015920946e-07
ENSCGRT00001032015,Tom1l2,ENSCGRP00001027767,25092,2.072016508724163e-07
ENSCGRT00001032112,Ifih1,ENSCGRP00001027864,25181,2.0699394010637694e-07
ENSCGRT00001022381,ENSCGRG00001017983,ENSCGRP00001018137,16429,2.0689891676432094e-07
ENSCGRT00001031836,Col6a3,ENSCGRP00001027588,24928,2.0581069114915568e-07
ENSCGRT00001007347,ENSCGRG00001006253,ENSCGRP00001004848,4607,2.0522114884335176e-07
ENSCGRT00001018418,Cit,ENSCGRP00001014181,12890,2.0464814772198947e-07
ENSCGRT00001017268,Lsm11,ENSCGRP00001013031,11883,2.042768527092572e-07
ENSCGRT00001019493,Dtd2,ENSCGRP00001015253,13856,2.0412016590162713e-07
ENSCGRT00001001959,U1-ENSCGRG00001001549,non-coding,1527,2.0388347069653564e-07
ENSCGRT00001003813,Psd3,ENSCGRP00001002773,2583,2.037172922732531e-07
ENSCGRT00001021312,Vav1,ENSCGRP00001017068,15473,2.0226313298095457e-07
ENSCGRT00001016124,ENSCGRG00001013423,ENSCGRP00001011891,10881,2.0165676425769816e-07
ENSCGRT00001031064,Fn1,ENSCGRP00001026818,24228,2.010214082244337e-07
ENSCGRT00001005620,ENSCGRG00001004740,ENSCGRP00001003826,3635,2.0078816521138578e-07
ENSCGRT00001027373,ENSCGRG00001021449,ENSCGRP00001023128,20900,2.0071097928200234e-07
ENSCGRT00001031685,ENSCGRG00001024450,ENSCGRP00001027438,24788,2.0025811715998056e-07
ENSCGRT00001020436,Itga11,ENSCGRP00001016192,14686,2.0000117651851066e-07
ENSCGRT00001024716,Cps1,ENSCGRP00001020472,18544,1.9987944591304443e-07
ENSCGRT00001025079,Itgad,ENSCGRP00001020835,18864,1.9918192667221894e-07
ENSCGRT00001026283,Ap1m2,ENSCGRP00001022038,19918,1.9841281835352404e-07
ENSCGRT00001024522,Iqub,ENSCGRP00001020278,18377,1.9836895988944275e-07
ENSCGRT00001032393,Pum1,ENSCGRP00001028145,25426,1.9823421310147093e-07
ENSCGRT00001007308,Polr1e,ENSCGRP00001004824,4588,1.9808291768497903e-07
ENSCGRT00001031365,ENSCGRG00001024221,ENSCGRP00001027118,24499,1.9616521440974752e-07
ENSCGRT00001014349,Pde1c,ENSCGRP00001010128,9350,1.953493250418088e-07
ENSCGRT00001016079,S100pbp,ENSCGRP00001011846,10841,1.9414260491712295e-07
ENSCGRT00001013832,Baz2b,ENSCGRP00001009613,8913,1.9269183350522592e-07
ENSCGRT00001021966,Ankrd17,ENSCGRP00001017722,16065,1.9235775272631318e-07
ENSCGRT00001005364,Cfap418,ENSCGRP00001003678,3498,1.91726893198204e-07
ENSCGRT00001028834,Sbk1,ENSCGRP00001024588,22226,1.911227288043872e-07
ENSCGRT00001007551,Kcnk9,ENSCGRP00001004964,4712,1.9095969973861472e-07
